file_path,file_name,proposed_customer_group_key,proposed_customer_group_name,score,review_reason,method,alternatives,evidence,approval,approved_customer_group_key,review_notes
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\sheepskin manufacturers of australia.xlsx,sheepskin manufacturers of australia.xlsx,,,62,ambiguous,normalized_price_filename,australian distributors sheepskin :: Australian Sheepskin Distributors :: 62 | aust manufacturers safety :: Safety Manufacturers Aust. :: 62,Price filename stem 'sheepskin manufacturers of australia' scored 62 against customer group 'Australian Sheepskin Distributors'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\simply lounges & furniture.xlsx,simply lounges & furniture.xlsx,,,62,ambiguous,normalized_price_filename,furniture l lintes p :: Lintes Furniture P/L :: 62 | furniture luxmy :: Luxmy Furniture :: 61 | furniture lynx silver :: Silver Lynx Furniture :: 60,Price filename stem 'simply lounges furniture' scored 62 against customer group 'Lintes Furniture P/L'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\slumbercorp wa bedding.xlsx,slumbercorp wa bedding.xlsx,,,62,ambiguous,normalized_price_filename,bedding l p slumbercare vic :: Slumbercare Bedding - Vic P/L :: 62 | bedding merico :: Merico Bedding Pty Ltd :: 61,Price filename stem 'slumbercorp wa bedding' scored 62 against customer group 'Slumbercare Bedding - Vic P/L'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\trimtex group.xlsx,trimtex group.xlsx,,,62,ambiguous,normalized_price_filename,group mtl :: MTL Group :: 62 | group tiamis :: Tiamis Group :: 61,Price filename stem 'trimtex group' scored 62 against customer group 'MTL Group'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\wag apparel.xlsx,wag apparel.xlsx,,,62,ambiguous,normalized_price_filename,apparel esp :: ESP Apparel :: 62 | apparel moscow :: Moscow Apparel :: 61,Price filename stem 'wag apparel' scored 62 against customer group 'ESP Apparel'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\whitehill clothing.xlsx,whitehill clothing.xlsx,,,62,ambiguous,normalized_price_filename,clothing htt :: HTT Clothing :: 62 | clothing idyl :: Idyl Clothing :: 60,Price filename stem 'whitehill clothing' scored 62 against customer group 'HTT Clothing'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\cade wilson upholstery.xlsx,cade wilson upholstery.xlsx,,,61,ambiguous,normalized_price_filename,a e upholstery :: A&E Upholstery PTY LTD :: 61 | a grade upholstery :: A Grade Upholstery :: 60 | camm upholstery :: Camm Upholstery :: 60,Price filename stem 'cade wilson upholstery' scored 61 against customer group 'A&E Upholstery PTY LTD'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\cambria pallets.xlsx,cambria pallets.xlsx,,,61,ambiguous,normalized_price_filename,abbey pallets :: Abbey Pallets :: 61 | marks pallets :: Marks Pallets :: 61,Price filename stem 'cambria pallets' scored 61 against customer group 'Abbey Pallets'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\creation design.xlsx,creation design.xlsx,,,61,ambiguous,normalized_price_filename,delini design :: Delini Design :: 61 | cleon design l p :: Cleon Design P/L. :: 60,Price filename stem 'creation design' scored 61 against customer group 'Delini Design'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\innisfail motor trimming.xlsx,innisfail motor trimming.xlsx,,,61,ambiguous,normalized_price_filename,cdy motor trimming :: CDY Motor Trimming :: 61 | gary motor s trimming :: Gary's Motor Trimming :: 60,Price filename stem 'innisfail motor trimming' scored 61 against customer group 'CDY Motor Trimming'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\p and c uniforms.xlsx,p and c uniforms.xlsx,,,61,ambiguous,normalized_price_filename,academy uniforms :: Academy Uniforms :: 61 | coronet uniforms :: Coronet Uniforms :: 61 | tara uniforms :: Tara Uniforms :: 61,Price filename stem 'p and c uniforms' scored 61 against customer group 'Academy Uniforms'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\walter knoll australia.xlsx,walter knoll australia.xlsx,,,61,ambiguous,normalized_price_filename,australia kelmatt :: Kelmatt Australia :: 61 | australia cover :: Cover Co Australia :: 60 | australia glass wa :: Glass Australia (WA) Pty Ltd :: 60 | australia norco :: Norco Australia :: 60 | australia l p pele :: Pele Australia P/L :: 60,Price filename stem 'walter knoll australia' scored 61 against customer group 'Kelmatt Australia'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\fleececraft industries.xlsx,fleececraft industries.xlsx,,,60,ambiguous,normalized_price_filename,acma industries :: Acma Industries Pty Ltd :: 60 | akti industries :: AKTI Industries :: 60,Price filename stem 'fleececraft industries' scored 60 against customer group 'Acma Industries Pty Ltd'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\fremantle sails & shades wa.xlsx,fremantle sails & shades wa.xlsx,,,60,ambiguous,normalized_price_filename,amazing sails shades :: Amazing Shades & Sails :: 60 | fashionable sail shades :: Fashionable Sail Shades :: 60,Price filename stem 'fremantle sails shades wa' scored 60 against customer group 'Amazing Shades & Sails'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\keith brown sailmakers.xlsx,keith brown sailmakers.xlsx,,,60,ambiguous,normalized_price_filename,horizon sailmakers :: Horizon Sailmakers :: 60 | mcneill sailmakers :: McNeill Sailmakers :: 60,Price filename stem 'keith brown sailmakers' scored 60 against customer group 'Horizon Sailmakers'. | Multiple near-equal candidates require selection.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\5 star canvas.xlsx,5 star canvas.xlsx,5 canvas coast fraser star,5 Star Canvas Fraser Coast,90,non_exact,normalized_price_filename,5 canvas coast fraser star :: 5 Star Canvas Fraser Coast :: 90 | canvas tp :: TP Canvas :: 62 | canvas heard :: Heard Canvas :: 61,Price filename stem '5 star canvas' scored 90 against customer group '5 Star Canvas Fraser Coast'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\a & b canvas.xlsx,a & b canvas.xlsx,a australia b canvas,A & B Canvas Australia,90,non_exact,normalized_price_filename,a australia b canvas :: A & B Canvas Australia :: 90 | ace canvas :: Ace Canvas :: 68 | b canvas j :: B & J Canvas :: 68 | a canvas m :: M & A Canvas :: 68 | atlas canvas :: Atlas Canvas :: 62,Price filename stem 'a b canvas' scored 90 against customer group 'A & B Canvas Australia'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\a & m farms.xlsx,a & m farms.xlsx,a booreeyamma farms m,A & M Farms ( Booreeyamma ),90,non_exact,normalized_price_filename,a booreeyamma farms m :: A & M Farms ( Booreeyamma ) :: 90,Price filename stem 'a m farms' scored 90 against customer group 'A & M Farms ( Booreeyamma )'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\a man & a couch.xlsx,a man & a couch.xlsx,a couch l man p,A Man and A Couch P/L,90,non_exact,normalized_price_filename,a couch l man p :: A Man and A Couch P/L :: 90,Price filename stem 'a man a couch' scored 90 against customer group 'A Man and A Couch P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\a1 carpet overlockers.xlsx,a1 carpet overlockers.xlsx,carpet overlockers,Carpet Overlockers Pty Ltd,90,non_exact,normalized_price_filename,carpet overlockers :: Carpet Overlockers Pty Ltd :: 90 | a1 carpet overlocking :: A1 Carpet Overlocking :: 73 | carpet overlocking prestige :: Prestige Carpet Overlocking :: 60,Price filename stem 'a1 carpet overlockers' scored 90 against customer group 'Carpet Overlockers Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\abalone aquasuits.xlsx,abalone aquasuits.xlsx,abalone aquasuits l p,Abalone Aquasuits P/L,90,non_exact,normalized_price_filename,abalone aquasuits l p :: Abalone Aquasuits P/L :: 90,Price filename stem 'abalone aquasuits' scored 90 against customer group 'Abalone Aquasuits P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\abc textile fabrication (old abc products).xlsx,abc textile fabrication (old abc products).xlsx,abc fabrication textile,ABC Textile Fabrication,90,non_exact,normalized_price_filename,abc fabrication textile :: ABC Textile Fabrication :: 90,Price filename stem 'abc textile fabrication old abc products' scored 90 against customer group 'ABC Textile Fabrication'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\abx trim.xlsx,abx trim.xlsx,abx auto marine trim upholstery,ABX Trim Auto & Marine Upholstery,90,non_exact,normalized_price_filename,abx auto marine trim upholstery :: ABX Trim Auto & Marine Upholstery :: 90 | art trim :: Art Trim :: 64 | aus trim :: Aus Trim :: 64,Price filename stem 'abx trim' scored 90 against customer group 'ABX Trim Auto & Marine Upholstery'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\ac industries (old allcover canvas).xlsx,ac industries (old allcover canvas).xlsx,ac industries,AC Industries Pty Ltd,90,non_exact,normalized_price_filename,ac industries :: AC Industries Pty Ltd :: 90,Price filename stem 'ac industries old allcover canvas' scored 90 against customer group 'AC Industries Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\ace filters.xlsx,ace filters.xlsx,ace australia filters,Ace Filters Australia,90,non_exact,normalized_price_filename,ace australia filters :: Ace Filters Australia :: 90,Price filename stem 'ace filters' scored 90 against customer group 'Ace Filters Australia'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\acorn design furniture.xlsx,acorn design furniture.xlsx,design furniture,Design Furniture Co Pty Ltd,90,non_exact,normalized_price_filename,design furniture :: Design Furniture Co Pty Ltd :: 90 | cosier design furniture :: Cosier Design Furniture :: 76 | comfort design furniture :: Design Comfort Furniture :: 74 | custom design furniture :: Custom Furniture Design :: 72 | by design furniture :: Furniture by Design :: 70,Price filename stem 'acorn design furniture' scored 90 against customer group 'Design Furniture Co Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\adag aviation interiors.xlsx,adag aviation interiors.xlsx,aviation interiors,Aviation Interiors,90,non_exact,normalized_price_filename,aviation interiors :: Aviation Interiors :: 90 | gilston interiors :: Gilston Interiors :: 64 | federation interiors :: Federation Interiors :: 63,Price filename stem 'adag aviation interiors' scored 90 against customer group 'Aviation Interiors'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\adelaide foam.xlsx,adelaide foam.xlsx,adelaide foam l p,Adelaide Foam Co P/L,90,non_exact,normalized_price_filename,adelaide foam l p :: Adelaide Foam Co P/L :: 90,Price filename stem 'adelaide foam' scored 90 against customer group 'Adelaide Foam Co P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\adelaide leather.xlsx,adelaide leather.xlsx,adelaide leather saddlery supplies,Adelaide Leather & Saddlery Supplies,90,non_exact,normalized_price_filename,adelaide leather saddlery supplies :: Adelaide Leather & Saddlery Supplies :: 90 | albany leather :: Albany Leather :: 62 | karmine leather :: Karmine Leather :: 60,Price filename stem 'adelaide leather' scored 90 against customer group 'Adelaide Leather & Saddlery Supplies'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\advanta commercial furniture.xlsx,advanta commercial furniture.xlsx,a advanta commercial furniture group l p t,Advanta Group P/L T/A Advanta Commercial Furniture,90,non_exact,normalized_price_filename,a advanta commercial furniture group l p t :: Advanta Group P/L T/A Advanta Commercial Furniture :: 90 | commercial furniture systems :: Commercial Furniture Systems Pty Ltd :: 61,Price filename stem 'advanta commercial furniture' scored 90 against customer group 'Advanta Group P/L T/A Advanta Commercial Furniture'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\adventure one.xlsx,adventure one.xlsx,adventure l one p,Adventure One P/L,90,non_exact,normalized_price_filename,adventure l one p :: Adventure One P/L :: 90,Price filename stem 'adventure one' scored 90 against customer group 'Adventure One P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\adware flags.xlsx,adware flags.xlsx,adware flagpoles flags,Adware Flags & Flagpoles,90,non_exact,normalized_price_filename,adware flagpoles flags :: Adware Flags & Flagpoles :: 90,Price filename stem 'adware flags' scored 90 against customer group 'Adware Flags & Flagpoles'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\aes environmental.xlsx,aes environmental.xlsx,aes environmental l p,AES Environmental P/L,90,non_exact,normalized_price_filename,aes environmental l p :: AES Environmental P/L :: 90 | chatoyer environmental l p :: Chatoyer Environmental P/L :: 63,Price filename stem 'aes environmental' scored 90 against customer group 'AES Environmental P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\affordable caravans.xlsx,affordable caravans.xlsx,affordable caravans repairs sales,Affordable Caravans - Sales & Repairs,90,non_exact,normalized_price_filename,affordable caravans repairs sales :: Affordable Caravans - Sales & Repairs :: 90,Price filename stem 'affordable caravans' scored 90 against customer group 'Affordable Caravans - Sales & Repairs'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\afi branding solutions.xlsx,afi branding solutions.xlsx,afi branding,AFI Branding,90,non_exact,normalized_price_filename,afi branding :: AFI Branding :: 90 | seating solutions :: Seating Solutions :: 61 | chair solutions :: Chair Solutions :: 60,Price filename stem 'afi branding solutions' scored 90 against customer group 'AFI Branding'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\air safety solutions.xlsx,air safety solutions.xlsx,air l p safety solutions,Air Safety Solutions P/L,90,non_exact,normalized_price_filename,air l p safety solutions :: Air Safety Solutions P/L :: 90 | aussie shade solutions :: Aussie Shade Solutions :: 65 | chair solutions :: Chair Solutions :: 63 | ede shade solutions :: Ede Shade Solutions :: 61 | airlie sails shade solutions :: Airlie Sails and Shade Solutions :: 60,Price filename stem 'air safety solutions' scored 90 against customer group 'Air Safety Solutions P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\airfence safety systems.xlsx,airfence safety systems.xlsx,airfence aust safety systems,Airfence Safety Systems (Aust) Pty Ltd,90,non_exact,normalized_price_filename,airfence aust safety systems :: Airfence Safety Systems (Aust) Pty Ltd :: 90,Price filename stem 'airfence safety systems' scored 90 against customer group 'Airfence Safety Systems (Aust) Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\airlie sails.xlsx,airlie sails.xlsx,airlie sails shade solutions,Airlie Sails and Shade Solutions,90,non_exact,normalized_price_filename,airlie sails shade solutions :: Airlie Sails and Shade Solutions :: 90,Price filename stem 'airlie sails' scored 90 against customer group 'Airlie Sails and Shade Solutions'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\akritas nominees.xlsx,akritas nominees.xlsx,akritas l nominees p,Akritas Nominees P/L,90,non_exact,normalized_price_filename,akritas l nominees p :: Akritas Nominees P/L :: 90,Price filename stem 'akritas nominees' scored 90 against customer group 'Akritas Nominees P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\all about canvas - nsw.xlsx,all about canvas - nsw.xlsx,about all canvas,All About Canvas,90,non_exact,normalized_price_filename,about all canvas :: All About Canvas :: 90,Price filename stem 'all about canvas nsw' scored 90 against customer group 'All About Canvas'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\all about canvas - wa.xlsx,all about canvas - wa.xlsx,about all canvas,All About Canvas,90,non_exact,normalized_price_filename,about all canvas :: All About Canvas :: 90,Price filename stem 'all about canvas wa' scored 90 against customer group 'All About Canvas'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\all flags.xlsx,all flags.xlsx,all flags nations,Flags of All Nations,90,non_exact,normalized_price_filename,all flags nations :: Flags of All Nations :: 90,Price filename stem 'all flags' scored 90 against customer group 'Flags of All Nations'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\all tarps brisbane.xlsx,all tarps brisbane.xlsx,all tarps,All Tarps,90,non_exact,normalized_price_filename,all tarps :: All Tarps :: 90,Price filename stem 'all tarps brisbane' scored 90 against customer group 'All Tarps'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\all trades safety & workwear.xlsx,all trades safety & workwear.xlsx,all safety supplies trades workwear,All Trades Safety and Workwear Supplies,90,non_exact,normalized_price_filename,all safety supplies trades workwear :: All Trades Safety and Workwear Supplies :: 90,Price filename stem 'all trades safety workwear' scored 90 against customer group 'All Trades Safety and Workwear Supplies'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\allied seating group (old ruffnuts).xlsx,allied seating group (old ruffnuts).xlsx,allied group seating,Allied Seating Group Pty Ltd,90,non_exact,normalized_price_filename,allied group seating :: Allied Seating Group Pty Ltd :: 90,Price filename stem 'allied seating group old ruffnuts' scored 90 against customer group 'Allied Seating Group Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\andrew & jims suits.xlsx,andrew & jims suits.xlsx,andrew handmade jims suits,Andrew & Jims Handmade Suits,90,non_exact,normalized_price_filename,andrew handmade jims suits :: Andrew & Jims Handmade Suits :: 90,Price filename stem 'andrew jims suits' scored 90 against customer group 'Andrew & Jims Handmade Suits'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\andritz fabrics and rolls (old huyck australia).xlsx,andritz fabrics and rolls (old huyck australia).xlsx,andritz fabrics rolls,Andritz Fabrics and Rolls Pty Limited,90,non_exact,normalized_price_filename,andritz fabrics rolls :: Andritz Fabrics and Rolls Pty Limited :: 90,Price filename stem 'andritz fabrics and rolls old huyck australia' scored 90 against customer group 'Andritz Fabrics and Rolls Pty Limited'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\angus & barrett.xlsx,angus & barrett.xlsx,angus barrett l p,Angus Barrett P/L,90,non_exact,normalized_price_filename,angus barrett l p :: Angus Barrett P/L :: 90,Price filename stem 'angus barrett' scored 90 against customer group 'Angus Barrett P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\antique images.xlsx,antique images.xlsx,antique images manchester,Antique Images Manchester,90,non_exact,normalized_price_filename,antique images manchester :: Antique Images Manchester :: 90,Price filename stem 'antique images' scored 90 against customer group 'Antique Images Manchester'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\apparel link.xlsx,apparel link.xlsx,apparel l link p,Apparel Link P/L,90,non_exact,normalized_price_filename,apparel l link p :: Apparel Link P/L :: 90 | apparel l ncc p :: NCC Apparel P/L :: 63,Price filename stem 'apparel link' scored 90 against customer group 'Apparel Link P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\apple patch (old stewart's sewing machine centre).xlsx,apple patch (old stewart's sewing machine centre).xlsx,apple centre patch sewing,Apple Patch Sewing Centre,90,non_exact,normalized_price_filename,apple centre patch sewing :: Apple Patch Sewing Centre :: 90,Price filename stem 'apple patch old stewart s sewing machine centre' scored 90 against customer group 'Apple Patch Sewing Centre'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\arnold webbing.xlsx,arnold webbing.xlsx,arnold australia l p webbing,Arnold Webbing Australia P/L,90,non_exact,normalized_price_filename,arnold australia l p webbing :: Arnold Webbing Australia P/L :: 90,Price filename stem 'arnold webbing' scored 90 against customer group 'Arnold Webbing Australia P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\ashley furniture.xlsx,ashley furniture.xlsx,ashley design furniture l p,Ashley Furniture Design P/L,90,non_exact,normalized_price_filename,ashley design furniture l p :: Ashley Furniture Design P/L :: 90 | a furniture :: A & A Furniture :: 69 | aspect furniture :: Aspect Furniture :: 69 | alfa furniture :: Alfa Furniture :: 68 | astra furniture :: Astra Furniture :: 66,Price filename stem 'ashley furniture' scored 90 against customer group 'Ashley Furniture Design P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\asm manufacturing (old uci).xlsx,asm manufacturing (old uci).xlsx,asm manufacturing,ASM Manufacturing,90,non_exact,normalized_price_filename,asm manufacturing :: ASM Manufacturing :: 90 | foam manufacturing precision :: Precision Foam Manufacturing :: 61 | alexis manufacturing :: Alexis Manufacturing :: 60,Price filename stem 'asm manufacturing old uci' scored 90 against customer group 'ASM Manufacturing'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\astrum furniture (old great luxury furniture).xlsx,astrum furniture (old great luxury furniture).xlsx,astrum furniture,Astrum Furniture Pty Ltd,90,non_exact,normalized_price_filename,astrum furniture :: Astrum Furniture Pty Ltd :: 90,Price filename stem 'astrum furniture old great luxury furniture' scored 90 against customer group 'Astrum Furniture Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\atkins fabrication.xlsx,atkins fabrication.xlsx,atkins fabrication l p,Atkins Fabrication P/L,90,non_exact,normalized_price_filename,atkins fabrication l p :: Atkins Fabrication P/L :: 90,Price filename stem 'atkins fabrication' scored 90 against customer group 'Atkins Fabrication P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\atlanta fruit sales.xlsx,atlanta fruit sales.xlsx,atlanta fruit l p sales,Atlanta Fruit Sales P/L,90,non_exact,normalized_price_filename,atlanta fruit l p sales :: Atlanta Fruit Sales P/L :: 90,Price filename stem 'atlanta fruit sales' scored 90 against customer group 'Atlanta Fruit Sales P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\aus-tech.xlsx,aus-tech.xlsx,aus l p tech,Aus-Tech P/L,90,non_exact,normalized_price_filename,aus l p tech :: Aus-Tech P/L :: 90 | aqua tech :: Aqua-Tech :: 70 | rag tech :: Rag Tech :: 64 | fashion tech :: Tech Fashion :: 60,Price filename stem 'aus tech' scored 90 against customer group 'Aus-Tech P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\ausnet industries.xlsx,ausnet industries.xlsx,ausnet beak engineering industries,Ausnet Industries ( Beak Engineering ),90,non_exact,normalized_price_filename,ausnet beak engineering industries :: Ausnet Industries ( Beak Engineering ) :: 90 | acoustic industries :: Acoustic Industries :: 71 | akti industries :: AKTI Industries :: 69 | ac industries :: AC Industries Pty Ltd :: 68 | hirst industries :: Hirst Industries :: 67,Price filename stem 'ausnet industries' scored 90 against customer group 'Ausnet Industries ( Beak Engineering )'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\aussew imports.xlsx,aussew imports.xlsx,aussew imports l p,Aussew Imports P/L,90,non_exact,normalized_price_filename,aussew imports l p :: Aussew Imports P/L :: 90,Price filename stem 'aussew imports' scored 90 against customer group 'Aussew Imports P/L'. | The highest-scoring candidate is unique.,,,
